486-1252:[0.00015305580870261792, 3.3578990595341605, 6.0588663634995825, 6.0588663634995825, 21.964407834948346]
486-1253:[0.0005019394821630385, 3.6403007563663357, 6.486184488353519, 6.486184488353519, 24.244524208390857]
486-1254:[7.881143957888526e-06, 3.8493166368247334, 6.8280587011321785, 6.8280587011321785, 25.340482439515867]
486-1255:[0.00271605295961308, 3.92616717800367, 6.952225090048525, 6.952225090048525, 26.13446423157899]
486-1256:[0.001137070143400365, 3.96835287279837, 6.904946527397605, 6.904946527397605, 26.954925293258327]
486-1257:[0.0006119056603921535, 3.6534139230732183, 6.327486782028256, 6.327486782028256, 35.95945372669845]
486-1258:[0.0006810638098251331, 2.715656201057824, 4.833462200396607, 4.833462200396607, 18.377082141347522]
486-1259:[0.0016592352057642756, 2.6566277995381897, 4.749635434905386, 4.749635434905386, 21.220395548935123]
486-1260:[0.0018263749200286838, 2.6206560605291838, 4.711053550320326, 4.711053550320326, 20.073505331792724]
486-1261:[0.00015199938117405054, 2.623180952511664, 4.691321691591691, 4.691321691591691, 19.739032237384237]
486-1262:[0.0005354263078558574, 2.6037053187405483, 4.639224365900228, 4.639224365900228, 19.6318238370768]
486-1263:[0.006005059862388862, 28.41510217076612, 50.787148858478645, 50.787148858478645, 206.92051493922736]
486-1264:[0.025885459258972787, 26.737647929565256, 47.57959811009184, 47.57959811009184, 188.34004734286714]
486-1265:[0.006212653549255265, 19.433057059402856, 37.287196005637924, 37.287196005637924, 150.42562445824507]
486-1266:[0.0015715625229262287, 6.8787095271138945, 13.087745037228103, 13.087745037228103, 50.92284030306908]
486-1267:[7.565880257942581e-05, 1.4379941455259635, 2.4417276542193402, 2.4417276542193402, 8.27401758336255]
486-1268:[6.753948964188794e-05, 1.378968015764448, 2.480086784919205, 2.480086784919205, 9.099887518287979]
487-1252:[0.004864155813294246, 3.6671430905349407, 6.470165832209641, 6.470165832209641, 23.870957692581428]
487-1253:[0.0014948230825382325, 4.021111526272424, 7.112175745773214, 7.112175745773214, 26.418385047990895]
487-1254:[5.331471834324475e-05, 3.866511788574666, 6.801185781582092, 6.801185781582092, 25.83430170517856]
487-1255:[8.38853556928143e-05, 3.9139811269833356, 6.924600643335278, 6.924600643335278, 26.26863958554182]
487-1256:[0.0005027322424879799, 3.9388685775208305, 6.915491633341178, 6.915491633341178, 26.507395904536665]
487-1257:[0.00045974433200512976, 3.9679517617704505, 6.883846453010964, 6.883846453010964, 24.78378476524061]
487-1258:[0.0004008553926411196, 3.0661024532231167, 5.450329043905924, 5.450329043905924, 21.228912376794554]
487-1259:[0.0017554235290049292, 2.887115818345235, 5.071032934305968, 5.071032934305968, 30.998167673036377]
487-1260:[0.001940663369580875, 2.711171761606052, 4.805848350704066, 4.805848350704066, 21.671934596949917]
487-1261:[0.0011983250356131236, 2.661946380635986, 4.722990457810948, 4.722990457810948, 20.367855248450383]
487-1262:[0.000742109745488051, 4.498482224595154, 8.054835544469803, 8.054835544469803, 34.07935582825519]
487-1263:[0.016842166129322322, 32.376413391691784, 57.85167341332473, 57.85167341332473, 244.02010592484498]
487-1264:[0.0006730431940127346, 24.84516091116423, 43.08989141053115, 43.08989141053115, 163.63736050543218]
487-1265:[0.0037132733447151622, 22.167992465652304, 42.16834718229157, 42.16834718229157, 172.68197346860097]
487-1266:[0.003538158469012842, 9.99463203965854, 18.030399119058657, 18.030399119058657, 67.17288330542362]
487-1267:[0.000870962869907288, 1.4834798882608222, 2.5091170426684517, 2.5091170426684517, 9.013946147761743]
487-1268:[0.0004341118287243262, 6.900064241893702, 11.441024890325174, 11.441024890325174, 36.83941179248367]
488-1252:[0.0027927479509344266, 18.35677925365904, 32.252393323735646, 32.252393323735646, 118.8653495707386]
488-1253:[0.0002883908847479688, 20.09099327994666, 34.983283057769796, 34.983283057769796, 130.23980913177917]
488-1254:[0.00814504947726391, 7.934217232477504, 13.964250815909473, 13.964250815909473, 51.93728099558004]
488-1255:[0.00028795960902527895, 3.9129332471178238, 6.921044091955732, 6.921044091955732, 26.01094455101041]
488-1256:[0.0008513602589701463, 3.8905526711582894, 6.8931751463183915, 6.8931751463183915, 26.8493899571627]
488-1257:[0.004664378507882816, 3.870445067655872, 6.852061307163954, 6.852061307163954, 26.676999164325395]
488-1258:[0.0032952373029644377, 4.522385655577807, 8.054059307810398, 8.054059307810398, 34.620750803295465]
488-1259:[0.0006816928709554304, 3.585538334538393, 6.293540723421273, 6.293540723421273, 50.97580385933203]
488-1260:[0.0005921619708146864, 3.430782528245304, 6.034066977154772, 6.034066977154772, 48.07855283485458]
488-1261:[0.002180384715906314, 3.0567111505676365, 5.420914377271174, 5.420914377271174, 37.552928679426444]
488-1262:[0.000616605308977114, 3.103869867817112, 5.565961906993309, 5.565961906993309, 24.278359073062376]
488-1263:[0.019807029758055705, 20.309245109706566, 36.44285786068457, 36.44285786068457, 157.39714695373175]
488-1264:[0.01253178723459314, 23.50071060209109, 40.13554575876023, 40.13554575876023, 179.33227996722462]
488-1265:[0.009811916785793073, 21.8890324825298, 38.16750578930251, 38.16750578930251, 163.86433367487757]
488-1266:[0.002907854720774594, 13.692409855948178, 23.06110311915708, 23.06110311915708, 80.6324088488119]
488-1267:[0.0009889329610075492, 4.585928502605363, 7.744128127278891, 7.744128127278891, 29.301805215622267]
488-1268:[0.0004961658648028333, 8.3725300795195, 14.01862635221697, 14.01862635221697, 51.43472003723946]
489-1252:[0.0013312242818415143, 31.5746058432875, 55.267711759695615, 55.267711759695615, 204.8941292690156]
