486-1252:['mul', True, None, None, False, True],2.915592748982327
486-1253:['mul', True, None, None, True, True],3.2107662668349994
486-1254:['mul', True, None, None, True, True],3.4101502458130963
486-1255:['mul', True, None, None, True, True],3.1682062881637596
486-1256:['mul', True, None, None, True, True],3.4381780287105923
486-1257:['add', True, None, None, True, True],2.92318285562195
486-1258:['add', True, None, None, True, True],2.9317843425449666
486-1259:['add', True, None, None, False, False],3.2512734209688126
486-1260:['add', True, None, None, True, True],3.2425218932575506
486-1261:['add', True, None, None, True, True],3.112835778355397
486-1262:['add', True, None, None, False, False],3.231777153043523
486-1263:['add', True, None, None, False, False],35.63774396076711
486-1264:['add', True, None, None, False, False],32.72818589908084
486-1265:['add', True, None, None, True, False],17.611576805556094
486-1266:['add', True, None, None, True, False],6.500342938967796
486-1267:['add', True, None, None, False, False],1.3929775390613728
486-1268:['add', True, None, None, True, False],1.3279126695639154
487-1252:['mul', True, None, None, True, True],3.3330214111675756
487-1253:['mul', True, None, None, True, True],3.3892622317408603
487-1254:['mul', True, None, None, True, True],3.2251602772372117
487-1255:['mul', True, None, None, True, True],3.2697657891978804
487-1256:['mul', True, None, None, True, True],3.248316854432207
487-1257:['add', True, None, None, True, True],3.334422845719613
487-1258:['add', True, None, None, False, False],3.5956394796344284
487-1259:['add', True, None, None, False, False],3.4649830946700524
487-1260:['add', True, None, None, True, True],2.5844005051697083
487-1261:['add', True, None, None, True, True],3.1945010084582792
487-1262:['add', True, None, None, False, False],5.595658971877361
487-1263:['add', True, None, None, False, False],40.325824255380745
487-1264:['add', True, None, None, False, False],31.034679880974995
487-1265:['add', True, None, None, True, False],20.82955647639673
487-1266:['add', True, None, None, True, False],9.396586454136783
487-1267:['mul', True, None, None, False, False],1.3069884555909494
487-1268:['add', True, None, None, False, False],5.583072945803851
488-1252:['mul', True, None, None, True, True],16.11388415977313
488-1253:['mul', True, None, None, True, True],16.779716445772646
488-1254:['mul', True, None, None, True, True],6.4921909018843165
488-1255:['mul', True, None, None, True, True],3.330284811079138
488-1256:['mul', True, None, None, True, True],3.2978662114907884
488-1257:['mul', True, None, None, True, True],3.222292554975241
488-1258:['add', True, None, None, True, True],4.732514175319126
488-1259:['add', True, None, None, False, False],4.324506509958289
488-1260:['add', True, None, None, False, False],4.046567650448196
488-1261:['add', True, None, None, False, False],3.991713811209863
488-1262:['add', True, None, None, False, False],3.8612902904576027
488-1263:['add', True, None, None, False, False],25.746225248174856
488-1264:['add', True, None, None, False, False],29.44024291929755
488-1265:['add', True, None, None, False, False],27.540467371743148
488-1266:['add', True, None, None, False, False],13.912266709108659
488-1267:['add', True, None, None, False, False],4.8766503495668365
488-1268:['mul', True, None, None, False, False],6.891934640608136
489-1252:['mul', True, None, None, True, True],27.327639543445397
489-1253:['mul', True, None, None, True, True],27.514590743678156
489-1254:['mul', True, None, None, True, True],16.273272962984908
489-1255:['mul', True, None, None, True, True],13.783154976320336
489-1256:['mul', True, None, None, True, True],5.198651175233606
489-1257:['mul', True, None, None, True, True],3.4902556692858724
489-1258:['add', True, None, None, True, True],4.405888779024244
489-1259:['add', True, None, None, False, False],4.4669972257112915
489-1260:['add', True, None, None, False, False],4.153485297765563
489-1261:['add', True, None, None, False, False],4.467081622879376
489-1262:['add', True, None, None, False, False],4.04766386242124
489-1263:['add', True, None, None, False, False],3.1641186064344677
489-1264:['add', True, None, None, False, False],5.700687037937769
489-1265:['add', True, None, None, True, False],10.049706412215379
489-1266:['add', True, None, None, False, False],14.813955385937623
489-1267:['add', True, None, None, False, False],5.316371660629688
489-1268:['mul', True, None, None, False, False],7.114156114522284
490-1252:['add', True, None, None, False, False],14.778690331927434
490-1253:['mul', True, None, None, True, True],6.221357925504476
490-1254:['mul', True, None, None, True, True],28.089440632400482
490-1255:['mul', True, None, None, True, True],8.07875881296418
490-1256:['mul', True, None, None, True, True],26.87109020552698
490-1257:['mul', True, None, None, True, True],9.499543727153288
490-1258:['add', True, None, None, True, True],4.425140624902081
490-1259:['add', True, None, None, False, False],4.037253383807271
490-1260:['add', True, None, None, False, False],4.153079560023463
490-1261:['add', True, None, None, False, False],3.984024142417952
490-1262:['add', True, None, None, False, False],3.7205402906996863
490-1263:['add', True, None, None, False, False],3.2585974428866478
490-1264:['mul', True, None, None, True, True],2.2152777878467957
490-1265:['add', True, None, None, True, False],1.433662058916454
490-1266:['mul', True, None, None, False, False],1.9471142635249759
490-1267:[None, False, None, None, False, False],2.661453237111885
490-1268:['mul', True, None, None, False, False],6.04596474163928
491-1252:['add', True, None, None, True, True],3.8597000827756847
491-1253:['add', True, None, None, True, True],3.336970131243873
491-1254:['add', False, None, None, True, True],7.0233165701421045
491-1255:['mul', True, None, None, True, True],17.296770505737666
491-1256:['mul', True, None, None, True, True],12.163400433642813
491-1257:['mul', True, None, None, True, True],13.920213016429866
491-1258:['add', True, None, None, True, True],76.36204991066865
491-1259:['add', True, None, None, False, False],99.85581124247105
491-1260:['add', True, None, None, False, False],24.906802851889868
491-1261:['mul', True, None, None, True, True],2.7322791769962893
491-1262:['mul', True, None, None, True, True],4.3075436911997
491-1263:['mul', True, None, None, True, True],2.131364536704087
491-1264:['mul', True, None, None, True, True],1.5165880901147852
491-1265:['add', True, None, None, True, True],1.2043477259953241
491-1266:['mul', True, None, None, False, False],0.7342719520985774
491-1267:[None, False, None, None, False, False],0.5773502691896257
491-1268:['add', True, None, None, True, False],7.489440655227227
492-1252:['add', True, None, None, False, False],4.935141741537261
492-1253:['add', True, None, None, False, False],5.307340063436514
492-1254:['add', False, None, None, True, True],12.533215350899257
492-1255:['mul', True, None, None, True, True],17.437835815057152
492-1256:['mul', True, None, None, True, True],17.68034998281752
492-1257:['add', False, None, None, True, True],9.933012899007526
492-1258:['add', True, None, None, True, True],38.78426888016689
