486-1252:10.607027827142925
486-1253:221.32584774186773
486-1254:206.09571928691926
486-1255:19.3480041346929
486-1256:15.055219934195089
486-1257:15.101783340088422
486-1258:8.495672744307061
486-1259:9.114395036794495
486-1260:8.582352515284285
486-1261:8.58950602357024
486-1262:8.504212914737893
486-1263:8.54424675161925
486-1264:67.7550644049336
486-1265:155.42622651238165
486-1266:16.464242389503152
486-1267:83.2783244814374
486-1268:12.500601934706953
487-1252:16.42882639364913
487-1253:94.72134632986113
487-1254:145.42424154571736
487-1255:152.49355858091576
487-1256:139.32175949909387
487-1257:123.01825270725364
487-1258:7.415767245174658
487-1259:6.604916635238576
487-1260:8.350233212485831
487-1261:8.830597631423318
487-1262:8.40599378615917
487-1263:8.299913540963656
487-1264:80.05621506844277
487-1265:17.50644493556815
487-1266:12.565938860358616
487-1267:10.432658706025057
487-1268:80.44023716147818
488-1252:10.203816944829107
488-1253:113.54796083735236
488-1254:118.73830699907191
488-1255:147.87808772269062
488-1256:152.20078020057062
488-1257:137.07999025304255
488-1258:16.58834430897414
488-1259:6.666767296828258
488-1260:6.459662988644212
488-1261:21.211636345541805
488-1262:8.799045410417708
488-1263:8.335743287152695
488-1264:27.326975639444097
488-1265:55.66861868662674
488-1266:10.622987240840143
488-1267:6.687432722039821
488-1268:11.014829516763513
489-1252:10.910480440423004
489-1253:112.79547289542094
489-1254:131.3763506104336
489-1255:138.88192713944858
489-1256:173.53929385768157
489-1257:220.98868355593507
489-1258:15.928114181926729
489-1259:32.743410771934606
489-1260:6.515613871110486
489-1261:6.404116144455777
489-1262:6.431526951806175
489-1263:7.55990473756537
489-1264:13.059769372464359
489-1265:15.6884175847863
489-1266:12.817673523417781
489-1267:7.648709987987683
489-1268:11.000746834289652
490-1252:150.78691693157458
490-1253:124.78775904452142
490-1254:119.69362342081645
490-1255:134.63483904624417
490-1256:166.64950831626538
490-1257:158.4507510617854
490-1258:8.442390300279706
490-1259:7.3273129782369955
490-1260:6.937466113150715
490-1261:6.309602063410957
490-1262:6.659155954023571
490-1263:7.23988398610556
490-1264:13.725008535037812
490-1265:15.046893339648733
490-1266:12.3890028569967
490-1267:10.200872328645099
490-1268:10.84359569553005
491-1252:11.668256147331986
491-1253:64.5760417482137
491-1254:122.34858122767878
491-1255:134.5505040162568
491-1256:156.10794416188853
491-1257:163.53686601071536
491-1258:7.6245982941309345
491-1259:7.352851603766439
491-1260:6.952183562848215
491-1261:7.942863508745466
491-1262:10.136571132565148
491-1263:9.498216928766167
491-1264:19.417143541799337
491-1265:11.213538517249912
491-1266:6.340384086611109
491-1267:9.941717770543034
491-1268:8.455736357555878
492-1252:83.02735952927755
492-1253:13.506586782924284
492-1254:113.80118077087127
492-1255:133.49761221976118
492-1256:148.8729644490216
492-1257:18.843254586308536
492-1258:9.780225089241672
492-1259:7.38924623683651
492-1260:9.922340734245386
492-1261:14.005575040717384
492-1262:25.08652584090856
492-1263:27.977945855857655
492-1264:11.449583984663395
492-1265:11.485934126936803
492-1266:11.954019948105318
492-1267:13.343630713115916
492-1268:9.861996833543069
493-1252:7.879542139543737
493-1253:13.187223382832313
493-1254:13.997658566771976
493-1255:11.49622573952928
493-1256:18.825075337081035
493-1257:244.11448709205487
493-1258:13.528626455067432
493-1259:9.848974582210342
493-1260:10.128152637679925
493-1261:12.189057929951366
493-1262:12.468400199455472
493-1263:12.135463895745167
493-1264:12.486998572425813
493-1265:11.94548150776672
493-1266:10.85895339088443
493-1267:12.540487648874178
493-1268:9.16084480122798
494-1252:8.547781340085601
494-1253:12.74912987396737
494-1254:13.607379613695478
494-1255:13.245991370890124
494-1256:16.374904364537244
494-1257:17.44548121021112
494-1258:15.111688998788875
494-1259:9.366712042751711
494-1260:9.280130285341956
494-1261:8.758862239209616
494-1262:10.867129761508126
494-1263:11.241562985415767
494-1264:11.181553242692235
494-1265:11.362400067659836
494-1266:12.12581656093723
494-1267:13.829335864663628
494-1268:11.21693559577516
495-1252:10.162893297118739
495-1253:7.884303635538951
495-1254:8.410997111447701
495-1255:17.844791393711954
495-1256:20.61129490555356
495-1257:19.82848416570635
495-1258:15.601407225719125
495-1259:14.688779850531288
495-1260:9.509388718664258
495-1261:9.473371750344047
495-1262:11.899050562711954
495-1263:11.686920505792415
495-1264:12.006253291551955
495-1265:10.545535831962834
495-1266:10.768374693287363
495-1267:15.285193558912296
495-1268:12.521914275201961
496-1252:9.210442938784945
496-1253:8.303365872467612
496-1254:8.581335013479361
496-1255:18.268625553222144
496-1256:20.29446029685915
496-1257:18.589340543732163
496-1258:14.952177310428278
496-1259:13.216823619025142
496-1260:8.60563104502715
496-1261:13.905009831395748
496-1262:nan
496-1263:13.537011942326268
496-1264:12.30145801486579
496-1265:14.663440744536341
496-1266:14.82507397890578
496-1267:14.223025816376204
496-1268:15.272486356413413
497-1252:11.767205329491572
497-1253:12.180867819257916
497-1254:9.900686425725395
497-1255:17.755529979415126
497-1256:15.727718306313456
497-1257:15.146802984237159
497-1258:17.430506279638525
497-1259:13.470457416588891
497-1260:12.156660650377903
497-1261:13.502956737282682
497-1262:13.18038969081198
497-1263:12.018169215675513
497-1264:13.091908434031348
497-1265:16.22397475235007
497-1266:15.469802375988879
497-1267:13.612747476351597
497-1268:15.069802309560236
498-1252:13.630982842539158
498-1253:11.27746324748346
498-1254:11.265144722170177
498-1255:9.525716579856443
498-1256:8.928244020516127
498-1257:8.682969857515815
498-1258:8.467241180219567
498-1259:8.354299306210937
498-1260:8.595203250834938
498-1261:9.474533713040465
498-1262:11.39035849603179
498-1263:11.432540140218482
498-1264:16.42293373193944
498-1265:8.026851877656332
498-1266:14.546209716351573
498-1267:14.80728807861101
498-1268:16.241483280923465
