486-1252:[0.0, 0.8000030517578125, 1.7999992370605469, 3.1999969482421875, 20.60000228881836]
486-1253:[0.0, 1.0999984741210938, 2.4000015258789062, 4.5, 20.799999237060547]
486-1254:[0.0, 0.9000015258789062, 2.0999984741210938, 3.700000762939453, 21.10000228881836]
486-1255:[0.0, 1.0, 2.0999984741210938, 3.799999237060547, 23.200000762939453]
486-1256:[0.0, 1.0, 2.1000022888183594, 3.799999237060547, 22.400001525878906]
486-1257:[0.0, 1.1000003814697266, 2.4000015258789062, 4.3000030517578125, 21.800003051757812]
486-1258:[0.0, 0.6999969482421875, 1.4999961853027344, 2.5000038146972656, 11.89999771118164]
486-1259:[0.0, 0.6000022888183594, 1.4000015258789062, 2.500001907348633, 12.900001525878906]
486-1260:[0.0, 0.8999977111816406, 1.9000015258789062, 3.700000762939453, 16.199996948242188]
486-1261:[0.0, 0.6999969482421875, 1.4000015258789062, 2.5999984741210938, 11.5]
486-1262:[0.0, 0.6999969482421875, 1.4000015258789062, 2.500001907348633, 11.799999237060547]
486-1263:[0.0, 136.4000244140625, 306.2500305175781, 726.7999267578125, 3785.5]
486-1264:[0.0, 8.70001220703125, 18.9000244140625, 33.39996337890625, 184.5]
486-1265:[0.0, 21.399993896484375, 46.800018310546875, 88.70001220703125, 327.9000015258789]
486-1266:[0.0, 2.100006103515625, 4.4000091552734375, 7.600006103515625, 48.0]
486-1267:[0.0, 0.3000011444091797, 0.7000007629394531, 1.3000011444091797, 7.69999885559082]
486-1268:[0.0, 5.799999237060547, 12.0, 16.799999237060547, 28.300000190734863]
487-1252:[0.0, 0.7999992370605469, 1.7000007629394531, 3.099996566772461, 20.200000762939453]
487-1253:[0.0, 1.0, 2.200000762939453, 4.0, 22.5]
487-1254:[0.0, 0.9000015258789062, 2.0, 3.6999969482421875, 20.5]
487-1255:[0.0, 1.6999969482421875, 3.5, 5.599998474121094, 24.700000762939453]
487-1256:[0.0, 1.0999984741210938, 2.4000015258789062, 4.399997711181641, 22.599998474121094]
487-1257:[0.0, 0.9000015258789062, 2.0999984741210938, 3.600006103515625, 24.699996948242188]
487-1258:[0.0, 0.7999992370605469, 1.6000022888183594, 2.8999977111816406, 19.10000228881836]
487-1259:[0.0, 0.6999988555908203, 1.4999961853027344, 2.5999984741210938, 12.60000228881836]
487-1260:[0.0, 0.6999969482421875, 1.4000015258789062, 2.5999984741210938, 12.400001525878906]
487-1261:[0.0, 1.4000015258789062, 3.0, 6.1999969482421875, 58.69999694824219]
487-1262:[0.0, 1.1999969482421875, 2.5, 4.399993896484375, 21.199996948242188]
487-1263:[0.0, 34.500022888183594, 76.69996643066406, 129.60000610351562, 356.3000183105469]
487-1264:[0.0, 26.79998779296875, 64.5, 120.5999755859375, 246.70001220703125]
487-1265:[0.0, 17.600006103515625, 38.79998779296875, 66.70001220703125, 244.6000213623047]
487-1266:[0.0, 2.899993896484375, 6.100006103515625, 10.5, 64.0]
487-1267:[0.0, 0.40000152587890625, 0.8999996185302734, 1.5000019073486328, 7.899999618530273]
487-1268:[0.0, 2.100006103515625, 4.5, 7.899993896484375, 116.0]
488-1252:[0.0, 23.399993896484375, 52.30000305175781, 90.39999389648438, 369.5]
