486-1252:8.849397902839717
486-1253:8.890484218203193
486-1254:9.043973678733016
486-1255:8.955590521157832
486-1256:8.92228713683961
486-1257:7.729190754715305
486-1258:7.071049745456034
486-1259:6.82185629369716
486-1260:6.7432515447506844
486-1261:6.67356606766679
486-1262:6.581307980540118
486-1263:6.5502312740093
486-1264:6.504953886757605
486-1265:7.698135474780602
486-1266:7.10702807191511
486-1267:6.121611205840925
486-1268:5.68044762328094
487-1252:9.042990520390775
487-1253:9.077816177155093
487-1254:9.072506619939631
487-1255:9.102586198727986
487-1256:9.044702380031648
487-1257:8.457183251892925
487-1258:5.877647268668466
487-1259:6.001054977801901
487-1260:6.678317911096232
487-1261:6.836059250842264
487-1262:6.798538774786764
487-1263:6.691534926000798
487-1264:6.12621090723832
487-1265:7.628936108307324
487-1266:5.804199551302517
487-1267:5.948041742533939
487-1268:5.84457671412906
488-1252:9.131237599256986
488-1253:9.244760735965585
488-1254:9.119052164511757
488-1255:9.076183133022097
488-1256:9.030222694734666
488-1257:8.985727585016702
488-1258:7.223693038220974
488-1259:5.804698839623397
488-1260:5.769683746357844
488-1261:5.800899299829111
488-1262:6.885204244977663
488-1263:6.831742648795272
488-1264:5.701163406825672
488-1265:5.807320527290477
488-1266:5.348242705273365
488-1267:5.701645263872594
488-1268:5.7049538053365545
489-1252:9.42496957860195
489-1253:9.349652329557943
489-1254:9.206859370450458
489-1255:9.129063916024483
489-1256:9.022150163311304
489-1257:8.954306574542132
489-1258:7.590275410361284
489-1259:6.200757768504258
489-1260:5.887909782562843
489-1261:5.802491670203063
489-1262:5.755091475398142
489-1263:6.55210290452712
489-1264:6.0014270589841825
489-1265:6.698182478547947
489-1266:6.240035926733361
489-1267:5.419975411643226
489-1268:5.616357431176228
490-1252:9.698971210327445
490-1253:9.333568378628158
490-1254:9.343450018544049
490-1255:9.11003375495713
490-1256:9.007234115160372
490-1257:8.927726719612055
490-1258:6.726003478883356
490-1259:6.494818462926672
490-1260:6.343160735998018
490-1261:6.158214528275578
490-1262:5.983705820224158
490-1263:7.159777089541268
490-1264:6.484352562214046
490-1265:6.453826073863052
490-1266:6.491006016547695
490-1267:4.606428054377004
490-1268:5.373939725352633
491-1252:9.877195462303076
491-1253:9.24419148871562
491-1254:9.371640135230674
491-1255:9.083126922305356
491-1256:8.958734868900951
491-1257:8.866017653248587
491-1258:6.769692245592134
491-1259:6.862219448366912
491-1260:6.855305213191969
491-1261:8.186359180189392
491-1262:9.31641117143359
491-1263:7.185565972507654
491-1264:6.06045497282866
491-1265:6.820114536880599
491-1266:5.479486598466851
491-1267:3.9057962733813696
491-1268:5.468969223699155
492-1252:10.204725435546527
492-1253:9.458467908948714
492-1254:9.208890554588645
492-1255:9.134070533475244
492-1256:8.957794581559025
492-1257:8.713819436936229
492-1258:7.134737000441636
492-1259:6.6624544678309405
492-1260:7.123622105517518
492-1261:9.322154114020739
492-1262:8.286489754282895
492-1263:8.169219041294136
492-1264:7.235009983261586
492-1265:6.7294386840626625
492-1266:7.979613758764007
492-1267:6.02103124802213
492-1268:4.022152044257088
493-1252:6.994902979629783
493-1253:10.50203603682734
493-1254:9.874717929401818
493-1255:9.267967994530263
493-1256:8.00413867664965
493-1257:9.073777444529119
493-1258:8.224421901092931
493-1259:7.80430079740346
493-1260:7.5056062742495975
493-1261:7.708859273977679
493-1262:8.184608341080214
493-1263:7.8928820427134125
493-1264:8.488887972101688
493-1265:7.795368446544686
493-1266:5.68159602021948
493-1267:7.103572393825315
493-1268:3.702793725839693
494-1252:4.398707021533456
494-1253:8.191730473905704
494-1254:11.191770002795797
494-1255:11.169632632132531
494-1256:10.118526612760293
494-1257:11.008244005741568
494-1258:10.466360698608192
494-1259:7.655275106840045
494-1260:7.673276046070288
494-1261:6.651895665035469
494-1262:7.222381959846388
494-1263:7.503109469797045
494-1264:7.145247708719691
494-1265:6.530512318454806
494-1266:3.644452337007603
494-1267:7.084323584768409
494-1268:4.3111505155448375
495-1252:4.408319179298599
495-1253:4.291296443083346
495-1254:6.738506219243575
495-1255:9.61648658228902
495-1256:10.397420292517543
495-1257:10.64110114924693
495-1258:10.927990119980628
495-1259:10.421659041343329
495-1260:5.612149780719823
495-1261:5.931577070550569
495-1262:7.762063134004244
495-1263:7.498833581419279
495-1264:6.8757839196505435
495-1265:3.927251943924403
495-1266:4.665502472638058
495-1267:6.465005648489995
495-1268:4.041480400597196
496-1252:3.996121661037619
496-1253:4.107747771997779
496-1254:4.156480381560351
496-1255:9.955953744605766
496-1256:11.140852146829484
496-1257:12.00716804915635
496-1258:10.477842472212014
496-1259:9.438677739231228
496-1260:5.391361140207711
496-1261:7.525819164487679
496-1262:6.779540349940123
496-1263:6.573364727730347
496-1264:4.514732254399019
