486-1252:31.57424884824896
486-1253:31.301054682905008
486-1254:31.409087476239534
486-1255:31.45405241187249
486-1256:31.235417032511084
486-1257:30.660852711065832
486-1258:29.29375859567549
486-1259:29.060742595250108
486-1260:28.914726553860504
486-1261:28.80368058551206
486-1262:28.77910399408119
486-1263:28.850913801481873
486-1264:28.868859849996845
486-1265:28.19944920146152
486-1266:26.583274192359287
486-1267:18.585596645235718
486-1268:19.837434554511248
487-1252:31.67398422153176
487-1253:31.494317800530066
487-1254:31.373812397414305
487-1255:31.738192895876175
487-1256:31.87321029822951
487-1257:29.73817099939697
487-1258:24.96590562268075
487-1259:25.6138685068571
487-1260:29.34380407869
487-1261:28.985912616763546
487-1262:29.094150611729635
487-1263:29.082905568791006
487-1264:29.038619959927072
487-1265:28.248923790392197
487-1266:21.088086528977236
487-1267:17.815435456493788
487-1268:17.1835166834304
488-1252:31.740426387568604
488-1253:31.77442259321701
488-1254:31.52434477314319
488-1255:31.84342876459497
488-1256:31.836409260947466
488-1257:31.789828791535868
488-1258:24.38791617760291
488-1259:21.262102618257096
488-1260:21.750901594482418
488-1261:23.661493060896028
488-1262:29.178346753847745
488-1263:29.235539112742064
488-1264:25.869951910683014
488-1265:26.814462956768324
488-1266:19.47366818782153
488-1267:17.164738257300204
488-1268:15.697248884511124
489-1252:32.8219804982458
489-1253:31.900564080026808
489-1254:31.866392977380027
489-1255:32.01734498829431
489-1256:31.876848149644584
489-1257:31.746676124597773
489-1258:25.747198843204142
489-1259:21.97374621963187
489-1260:20.96053813451391
489-1261:21.115098885960485
489-1262:21.668334839516007
489-1263:27.694482434367494
489-1264:22.15681401215108
489-1265:25.269429378359877
489-1266:24.310887841972118
489-1267:15.640623763973487
489-1268:16.17813086503684
490-1252:31.75234776440311
490-1253:31.7412341866797
490-1254:32.016863923944506
490-1255:31.773085036970166
490-1256:31.95899052180931
490-1257:31.76680859477915
490-1258:23.973309929279996
490-1259:19.860783275448213
490-1260:19.62280740981479
490-1261:19.68837683057905
490-1262:21.90624909946889
490-1263:26.430602755849083
490-1264:28.967106242723766
490-1265:23.97308208056736
490-1266:18.66117611217512
490-1267:12.524771976032003
490-1268:15.291838524209707
491-1252:31.479604505334354
491-1253:31.698299193354185
491-1254:31.966463693039035
491-1255:31.742416178025945
491-1256:31.770894529370146
491-1257:31.69116061696984
491-1258:23.96119688721358
491-1259:19.56625470493547
491-1260:18.832760221492006
491-1261:24.26072921592412
491-1262:29.908857604777484
491-1263:26.68995944184853
491-1264:26.01148580956398
491-1265:22.759855889272565
491-1266:16.842626724406042
491-1267:10.86420400331011
491-1268:15.71965673414667
492-1252:30.94336927080697
492-1253:31.933429050200782
492-1254:31.825250893999243
492-1255:31.706472021705682
492-1256:31.571500322825766
492-1257:29.941217587940777
492-1258:25.218721432911043
492-1259:18.91438376292915
492-1260:25.425411762192656
492-1261:27.089688029741392
492-1262:25.05839482721659
492-1263:23.457190218776596
492-1264:22.85048050422716
492-1265:20.90595523374236
492-1266:20.628931043450077
492-1267:19.375000893360337
492-1268:11.47644948946899
493-1252:16.55368798970382
493-1253:29.331117606534857
493-1254:31.461970651627315
493-1255:31.062927735449996
493-1256:29.32239574454297
493-1257:26.758617063109813
493-1258:25.5126483225894
493-1259:24.683184743499933
493-1260:24.88149897117676
493-1261:25.059629914247296
493-1262:24.320067543183022
493-1263:23.23134130854502
493-1264:24.56542558177372
493-1265:21.99939279335574
493-1266:15.714171783719427
493-1267:20.22460992488081
493-1268:10.514015711842099
494-1252:8.222092992143864
494-1253:18.361752570321897
494-1254:28.627193691176725
494-1255:29.750390392077033
494-1256:22.351396365888586
494-1257:22.041973011082778
494-1258:20.69960353866775
494-1259:24.195358323287497
494-1260:24.071830704002476
494-1261:21.94807073429427
494-1262:22.090022702687566
494-1263:23.163344809190114
494-1264:22.324552292726146
494-1265:19.727954655718936
494-1266:12.974771500337463
494-1267:18.97000061570957
494-1268:13.840272422157728
495-1252:8.9661081374253
495-1253:7.893538248001557
495-1254:14.040272597355871
495-1255:16.535605255240775
495-1256:17.791667549667043
495-1257:16.37130323543305
495-1258:18.339066516362898
495-1259:18.655192065384217
495-1260:19.065262643766726
495-1261:21.135385782426305
495-1262:22.02615232209808
495-1263:21.63646401956058
495-1264:21.433726456004543
495-1265:14.199199889411247
495-1266:15.941468014810123
495-1267:18.10434246238192
495-1268:14.344084566408123
496-1252:9.21654333257292
496-1253:7.76540765506312
496-1254:6.747815642781828
496-1255:10.406621001887004
496-1256:12.114220347223444
496-1257:12.191355888987095
